nime2018_paper0003,https://youtu.be/FL0dUGpJBLE,"https://youtu.be/FL0dUGpJBLE>  Voices of Umeå III: Everybody Scream!!! (presentation in Swedish + movement 1-3). Concert hall","Animated Notation in Multiple Parts for Crowd of Non-professional Performers"
nime2018_paper0003,https://youtu.be/GvLZ4xntVRQ,"https://youtu.be/GvLZ4xntVRQ>  The Max Maestro (for human voice) <https://youtu.be/4iePLi5uQzU> 18","Animated Notation in Multiple Parts for Crowd of Non-professional Performers"
nime2018_paper0003,https://youtu.be/4iePLi5uQzU,"https://youtu.be/4iePLi5uQzU> 18","Animated Notation in Multiple Parts for Crowd of Non-professional Performers"
nime2018_paper0004,http://musicalmetacreation.org/musebots/,"http://musicalmetacreation.org/musebots/ Licensed under a Creative Commons Attribution4.0 International License (CC BY 4.0). Copyrightrem","Interacting with Musebots"
nime2018_paper0004,https://bit.ly/2uOUJE2,"https://bit.ly/2uOUJE2 3 http://musebots.weebly.com/play-nice.html  In The Indifference Engine, the live performer’s aud","Interacting with Musebots"
nime2018_paper0004,http://musebots.weebly.com/play-nice.html,"http://musebots.weebly.com/play-nice.html  In The Indifference Engine, the live performer’s audio was analysed for audio features, includin","Interacting with Musebots"
nime2018_paper0004,http://musebots.weebly.com/byron-bay-2017.html,"http://musebots.weebly.com/byron-bay-2017.html  20 player listening to the musical output of the ensemble and responding accordingly. The des","Interacting with Musebots"
nime2018_paper0004,https://tinyurl.com/ybb9k9ml,"https://tinyurl.com/ybb9k9ml  6 The slash(/) is a delimiter in the OSC protocol. 21 6. EMERGING AESTHETIC PRINCIPLES The ","Interacting with Musebots"
nime2018_paper0004,http://www.soundreasoning.org/.,"http://www.soundreasoning.org/. [25] Sorensen, A., and Brown, A. 2007. “aa-Cell in Practice: An Approach to Musical Live Coding.”","Interacting with Musebots"
nime2018_paper0005,https://aftershokz.co.uk/,"https://aftershokz.co.uk/parabola was built from aluminium metal sheets, 16 x 1meter long piano wires and polymorph. Both w","Towards New Modes of Collective Musical Expression through Audio Augmented Reality"
nime2018_paper0005,https://www.insidethehearingmachine.com/,"https://www.insidethehearingmachine.com/,Accessed January 2017.[4] O. W. Bertelsen, M. Breinbjerg, and S. Pold.Instrumentness for creativ","Towards New Modes of Collective Musical Expression through Audio Augmented Reality"
nime2018_paper0005,http://solarcooking.org/plans/,"http://solarcooking.org/plans/parabolic-from-flat-sheet.htm (Accessed July2017), Apr 2002.28","Towards New Modes of Collective Musical Expression through Audio Augmented Reality"
nime2018_paper0006,http://hanarart.jp/2017/about-hanarart-en.,"http://hanarart.jp/2017/about-hanarart-en.accessed 2018-01-27.[2] P. R. Cook. A meta-wind-instrument physical model,and a meta-controller f","Aphysical Unmodeling Instrument: Sound Installation that Re-Physicalizes a Meta-Wind-Instrument Physical Model, Whirlwind"
nime2018_paper0006,http://ccrma.stanford.edu/~jos/pasp/,"http://ccrma.stanford.edu/~jos/pasp/, 2010. onlinebook, 2010 edition, accessed 2017/12/10.[4] YAMAHA. Vl1 owner’s manual 1.https://us","Aphysical Unmodeling Instrument: Sound Installation that Re-Physicalizes a Meta-Wind-Instrument Physical Model, Whirlwind"
nime2018_paper0006,https://usa.yamaha.com/files/download/other_,"https://usa.yamaha.com/files/download/other_assets/9/321049/VL1E1.pdf, 1993.30","Aphysical Unmodeling Instrument: Sound Installation that Re-Physicalizes a Meta-Wind-Instrument Physical Model, Whirlwind"
nime2018_paper0007,http://www.nasjonalmuseet.no.,"http://www.nasjonalmuseet.no. The exhibitionran from April 21st-September 3rd 2017.2http://www.toriwraanes.comLicensed under a","An approach to stochastic spatialization --- A case of Hot Pocket"
nime2018_paper0007,http://www.toriwraanes.com,"http://www.toriwraanes.comLicensed under a Creative Commons Attribution4.0 International License (CC BY 4.0). Copyrightrema","An approach to stochastic spatialization --- A case of Hot Pocket"
nime2018_paper0007,https://cycling74.com,"https://cycling74.com4https://www.reaper.fm31tribution of sound which create an ever-changing sonic ap-pearance of th","An approach to stochastic spatialization --- A case of Hot Pocket"
nime2018_paper0007,https://www.reaper.fm,"https://www.reaper.fm31tribution of sound which create an ever-changing sonic ap-pearance of the exhibition, with vary","An approach to stochastic spatialization --- A case of Hot Pocket"
nime2018_paper0007,http://motu.com/products/avb/24ai-24ao,"http://motu.com/products/avb/24ai-24aoseek to ’simulate precise locations or directions of (usuallypoint) sources’ [9] p. 241. As such, ","An approach to stochastic spatialization --- A case of Hot Pocket"
nime2018_paper0008,https://sunhou.se/,"https://sunhou.se/ Licensed under a Creative Commons Attribution4.0 International License (CC BY 4.0). Copyrightrem","AM MODE: Using AM and FM Synthesis for Acoustic Drum Set Augmentation"
nime2018_paper0008,http://www.maxobjects.com/?v=objects&id_objet=4713,"http://www.maxobjects.com/?v=objects&id_objet=4713 elements that best highlighted the desirable characters of the particular acoustic drum sound. Th","AM MODE: Using AM and FM Synthesis for Acoustic Drum Set Augmentation"
nime2018_paper0008,http://actualbone.bandcamp.com.,"http://actualbone.bandcamp.com. A video demonstration of the first author interacting with the system can be viewed at https://yo","AM MODE: Using AM and FM Synthesis for Acoustic Drum Set Augmentation"
nime2018_paper0008,https://youtu.be/7a3dmnZ3lTo.,"https://youtu.be/7a3dmnZ3lTo. 4. FUTURE WORK Improvisation is an essential and inherently integrated aspect of this project. T","AM MODE: Using AM and FM Synthesis for Acoustic Drum Set Augmentation"
nime2018_paper0008,http://www.ccutler.com/ccutler/electrifiedKit.shtml,"http://www.ccutler.com/ccutler/electrifiedKit.shtml (accessed April 2018). [5] D. Rector, S. Topel. EMdrum: An Electronically Actuated Drum. In Proc","AM MODE: Using AM and FM Synthesis for Acoustic Drum Set Augmentation"
nime2018_paper0009,https://www.youtube.com/watch?v=lOk7zWoDHrY.,"https://www.youtube.com/watch?v=lOk7zWoDHrY.[2] Doepfer a-100 eurorack spec:.http://www.doepfer.de/a100 man/a100m e.htm.[3] Make noise modula","Kinesynth: Patching, Modulating, and Mixing a Hybrid Kinesthetic Synthesizer."
nime2018_paper0009,http://www.doepfer.de/a100,"http://www.doepfer.de/a100 man/a100m e.htm.[3] Make noise modular synthesizer manufacturer.URL: http://www.makenoisemusic.co","Kinesynth: Patching, Modulating, and Mixing a Hybrid Kinesthetic Synthesizer."
nime2018_paper0009,http://www.makenoisemusic.com/.,"http://www.makenoisemusic.com/.[4] The Hyve touch synthesizer.URL: https://www.hyvesynth.com/, 2018.[5] D. Buchla. A history of ","Kinesynth: Patching, Modulating, and Mixing a Hybrid Kinesthetic Synthesizer."
nime2018_paper0009,https://www.hyvesynth.com/,"https://www.hyvesynth.com/, 2018.[5] D. Buchla. A history of Buchla’s musical instruments.In In Proc. of NIME, 2005.[6] E. ","Kinesynth: Patching, Modulating, and Mixing a Hybrid Kinesthetic Synthesizer."
nime2018_paper0010,https://highc.org,"https://highc.org (accessed on November, 29th2017).[3] J. Garcia, P. Leroux, and J. Bresson. pOM: Linkingpen gestu","CABOTO: A Graphic-Based Interactive System for Composing and Performing Electronic Music"
nime2018_paper0010,http://riccardomarogna.com/caboto,"http://riccardomarogna.com/caboto(accessed on April, 6th 2018).[13] R. Marogna. Graphograms.http://riccardomarogna.com/graphograms","CABOTO: A Graphic-Based Interactive System for Composing and Performing Electronic Music"
nime2018_paper0010,http://riccardomarogna.com/graphograms,"http://riccardomarogna.com/graphograms(accessed on November, 29th 2017).[14] D. Miller. Are scores maps? A cartographic responseto Good","CABOTO: A Graphic-Based Interactive System for Composing and Performing Electronic Music"
nime2018_paper0010,http://jmpelletier.com/cvjit,"http://jmpelletier.com/cvjit (accessed onDecember, 11th 2017).[16] V. S. Ramachandran and E. M. Hubbard.Synaesthesia - a wind","CABOTO: A Graphic-Based Interactive System for Composing and Performing Electronic Music"
nime2018_paper0011,https://artiphon.com.,"https://artiphon.com. [6] J. Berg. David Vorhaus’ Kaleidophon, an early electronic Unfretted instrument. Retrieved from","The XT Synth: A New Controller for String Players"
nime2018_paper0011,http://www.unfretted.com/fretless-guitars/david-vorhaus-,"http://www.unfretted.com/fretless-guitars/david-vorhaus-kaleidophon-an-early-electronic-unfretted-instrument/  [7] J. Paradiso. Electronic Music Surfaces.","The XT Synth: A New Controller for String Players"
nime2018_paper0011,https://www.midi.org/articles/midi-polyphonic-,"https://www.midi.org/articles/midi-polyphonic-expression-mpe [10] P. Pierrot and A. Terrier. Le violon midi. Technical report, IRCAM, 1997.   ","The XT Synth: A New Controller for String Players"
nime2018_paper0011,https://www.mindmusiclabs.com/sensus/,"https://www.mindmusiclabs.com/sensus/44","The XT Synth: A New Controller for String Players"
nime2018_paper0012,https://bit.ly/2GJrAQp,"https://bit.ly/2GJrAQpFigure 3:Mean Enjoyment ratings,by perfor-mance. Error bars indicate SD.7 surveys: 6 post-perfo","Risky business: Disfluency as a design strategy"
nime2018_paper0013,https://www.thereminvox.com/article/view/134/1/2.html,"https://www.thereminvox.com/article/view/134/1/2.html, 2006. [2] M. Blasco. 2015. The Theremin Orchestra. Half/Half: Merche Blasco. http://half-half.es","The Theremin Textural Expander"
nime2018_paper0013,http://half-half.es/the-theremin-orchestra,"http://half-half.es/the-theremin-orchestra, 2015. [3] J. Cage. Silence: 50th Anniversary Edition. Wesleyan University Press, Middleton, Con","The Theremin Textural Expander"
nime2018_paper0013,http://www.lyngoeringer.com/portfolio/?page_id=57,"http://www.lyngoeringer.com/portfolio/?page_id=57, 2017. [6] D. Johnson and G. Tzanetakis. 'VRMin: Using Mixed Reality to Augment the Theremin for ","The Theremin Textural Expander"
nime2018_paper0013,https://youtu.be/BKBMWvqRGpM,"https://youtu.be/BKBMWvqRGpM Full video: https://youtu.be/9ZszTyxZ6D0 Figure 2. Signal Flow Diagram of Max/MSP Patch  52","The Theremin Textural Expander"
nime2018_paper0013,https://youtu.be/9ZszTyxZ6D0,"https://youtu.be/9ZszTyxZ6D0 Figure 2. Signal Flow Diagram of Max/MSP Patch  52","The Theremin Textural Expander"
nime2018_paper0014,https://github.com/inceio/Siren,"https://github.com/inceio/Siren2https://www.gnu.org/licenses/gpl-3.0.en.html53Figure 1: One possible layout of the interface – (","Siren: Interface for Pattern Languages"
nime2018_paper0014,https://www.gnu.org/licenses/gpl-3.0.en.html,"https://www.gnu.org/licenses/gpl-3.0.en.html53Figure 1: One possible layout of the interface – (top-left) the list of scenes; (middle) the mul","Siren: Interface for Pattern Languages"
nime2018_paper0014,https://sourceforge.net/projects/protracker,"https://sourceforge.net/projects/protracker4http://helllabs.org/tracker-history/An early example of networked computer music platformsis Sup","Siren: Interface for Pattern Languages"
nime2018_paper0014,http://helllabs.org/tracker-history/,"http://helllabs.org/tracker-history/An early example of networked computer music platformsis SuperCollider (1996), an environment for ","Siren: Interface for Pattern Languages"
nime2018_paper0014,https://reactjs.org/,"https://reactjs.org/6https://codemirror.net/7Glasgow Haskell Compiler8https://crucialfelix.github.io/supercolliderjs/","Siren: Interface for Pattern Languages"
nime2018_paper0014,https://codemirror.net/,"https://codemirror.net/7Glasgow Haskell Compiler8https://crucialfelix.github.io/supercolliderjs/56Each dimension is int","Siren: Interface for Pattern Languages"
nime2018_paper0014,https://crucialfelix.github.io/supercolliderjs/,"https://crucialfelix.github.io/supercolliderjs/56Each dimension is intended to describe a distinct factor re-lated to the usability of a particu","Siren: Interface for Pattern Languages"
nime2018_paper0014,https://github.com/Ableton/link,"https://github.com/Ableton/link,2016.[2] R. Bell. An approach to live algorithmic compositionusing conductive. Proceedings of LA","Siren: Interface for Pattern Languages"
nime2018_paper0014,https://github.com/josdejong/mathjs,"https://github.com/josdejong/mathjs, 2018.Accessed: 2017-03-20.[12] R. Kirkbride. Foxdot: Live coding with python andsupercollider. ","Siren: Interface for Pattern Languages"
nime2018_paper0015,https://reactable.com/mobile/,"https://reactable.com/mobile/ (accessed 2018-04-10)2As such, the authors consider Auraglyph’s model of creat-ing and patching a","Developing a Performance Practice for Mobile Music Technology"
nime2018_paper0015,https://www.youtube.com/watch?v=4xFNuLD9Amw,"https://www.youtube.com/watch?v=4xFNuLD9Amw7.ACKNOWLEDGMENTSThe authors would like to thank the members of MECA,Francesca Penzani, the Los ","Developing a Performance Practice for Mobile Music Technology"
nime2018_paper0015,http://www.flong.com/projects/telesymphony/,"http://www.flong.com/projects/telesymphony/,2001. (Online, accessed 2018-04-10).[12] P. Manning. The oramics machine: From vision toreality.","Developing a Performance Practice for Mobile Music Technology"
nime2018_paper0016,https://getchip.com/pages/chip,"https://getchip.com/pages/chip2http://bela.io66Figure 3: MOM (Mobile Object for Music): Version 3 isbased on the Raspberry Pi ","MOM: an Extensible Platform for Rapid Prototyping and Design of Electroacoustic Instruments"
nime2018_paper0016,http://bela.io,"http://bela.io66Figure 3: MOM (Mobile Object for Music): Version 3 isbased on the Raspberry Pi 3 and features b","MOM: an Extensible Platform for Rapid Prototyping and Design of Electroacoustic Instruments"
nime2018_paper0016,http://alimomeni.net/MOD,"http://alimomeni.net/MOD70Orchestra. In New Interfaces for Musical Expression,2010.[2] J. Bullock and A. Momeni. ml. lib","MOM: an Extensible Platform for Rapid Prototyping and Design of Electroacoustic Instruments"
nime2018_paper0017,https://vimeo.com/251231654,"https://vimeo.com/251231654 have extended the basic synthesis model to include two recursive delay-lines, or Karplus-Strong (","Harmonic Wand:  An Instrument for Microtonal Control and Gestural Excitation"
nime2018_paper0017,https://store.arduino.cc/usa/arduino-uno-rev3,"https://store.arduino.cc/usa/arduino-uno-rev3 (accessed July 2, 2017). [2] Bela IO Technical Specifications, Augmented Instruments Laboratory,","Harmonic Wand:  An Instrument for Microtonal Control and Gestural Excitation"
nime2018_paper0017,http://www.bela.io,"http://www.bela.io (accessed Feb. 4, 2017).  [3] N. Collins, Handmade Electronic Music:  The Art of Hardware Hacking","Harmonic Wand:  An Instrument for Microtonal Control and Gestural Excitation"
